Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan, Bonus 
13,12,S1,Tidak Aktif,3.23,2.92,8,4,Tidak Layak
14,13,S1 ,Tidak Aktif,3.26,3,8,4,Tidak Layak
11,12,S1,Tidak Aktif,3.47,0,8,4,Tidak Layak
11,11,S1,Tidak Aktif,3.14,0,8,4,Tidak Layak
13,11,S1,Tidak Aktif,3.58,0,8,4,Tidak Layak
13,11,S1,Tidak Aktif,3.37,0,8,4,Tidak Layak
11,11,S1,Tidak Aktif,3.62,0,8,4,Tidak Layak
11,11,S1,Tidak Aktif,3.19,0,8,4,Tidak Layak
12,10,S1,Tidak Aktif,3.5,0,8,4,Tidak Layak
11,9,S1,Tidak Aktif,0,0,9,4,Tidak Layak
11,9,S1,Tidak Aktif,0,0,9,4,Tidak Layak
16,9,S1,Tidak Aktif,0,0,9,4,Tidak Layak
15,8,S1,Tidak Aktif,0,0,9,4,Tidak Layak
14,8,S1,Tidak Aktif,0,0,9,4,Tidak Layak
13,8,S1,Tidak Aktif,0,0,9,4,Tidak Layak
12,7,S1,Tidak Aktif,0,0,9,4,Tidak Layak
14,7,S1,Tidak Aktif,0,0,9,4,Tidak Layak
12,5,S1,Tidak Aktif,0,0,9,4,Tidak Layak
16,5,S1,Tidak Aktif,0,0,9,4,Tidak Layak
12,5,S1,Tidak Aktif,0,0,9,4,Tidak Layak
14,4,S1,Tidak Aktif,0,0,9,4,Tidak Layak
14,3,S1,Tidak Aktif,0,0,9,4,Tidak Layak
11,3,S1,Tidak Aktif,0,0,9,4,Tidak Layak
14,94,D3,Tidak Aktif,1.62,3.54,5,5,Tidak Layak
13,55,S1 ,Tidak Aktif,2.18,3.69,2,5,Tidak Layak
14,13,S1,Tidak Aktif,3.54,3.15,8,5,Tidak Layak
15,11,S1,Tidak Aktif,1.89,0,9,5,Tidak Layak
12,10,S1,Tidak Aktif,3.51,0,8,5,Tidak Layak
13,10,S1,Tidak Aktif,2.89,0,8,5,Tidak Layak
13,9,S1,Tidak Aktif,0,0,9,5,Tidak Layak
12,8,S1,Tidak Aktif,0,0,9,5,Tidak Layak
12,6,S1,Tidak Aktif,0,0,9,5,Tidak Layak
11,5,S1,Tidak Aktif,0,0,9,5,Tidak Layak
15,4,S1,Tidak Aktif,0,0,9,5,Tidak Layak
16,3,S1,Tidak Aktif,0,0,9,5,Tidak Layak
10,327,SMA,Tidak Aktif,4.52,2.85,6,6,Tidak Layak
13,291,SMA,Tidak Aktif,4.54,3.08,3,6,Tidak Layak
10,275,SMA,Tidak Aktif,4.78,2.77,6,6,Tidak Layak
16,253,S1,Tidak Aktif,4.85,0,6,6,Tidak Layak
12,214,S1,Tidak Aktif,4.85,3.15,6,6,Tidak Layak
13,197,S1,Tidak Aktif,4.68,3.23,6,6,Tidak Layak
12,173,S1,Tidak Aktif,4.71,3.77,3,6,Tidak Layak
14,165,S1,Tidak Aktif,3.84,2.92,6,6,Tidak Layak
15,162,S1,Tidak Aktif,4.63,3,6,6,Tidak Layak
13,159,D3,Tidak Aktif,4.52,1.69,6,6,Tidak Layak
10,158,S1,Tidak Aktif,4.62,3.38,3,6,Tidak Layak
10,152,D3,Tidak Aktif,4.56,0,6,6,Tidak Layak
11,150,S1,Tidak Aktif,4.51,2.85,6,6,Tidak Layak
12,150,SMA,Tidak Aktif,4.71,1.23,6,6,Tidak Layak
12,133,SMA,Tidak Aktif,4.61,0,6,6,Tidak Layak
10,132,S1,Tidak Aktif,4.69,2.77,6,6,Tidak Layak
11,126,D3,Tidak Aktif,4.72,3.38,3,6,Tidak Layak
10,126,D3,Tidak Aktif,4.67,2.92,6,6,Tidak Layak
13,124,D3,Tidak Aktif,4.58,4,1,6,Tidak Layak
10,120,S1,Tidak Aktif,4.61,3.38,3,6,Tidak Layak
13,119,S1,Tidak Aktif,4.53,3,6,6,Tidak Layak
10,116,SMA,Tidak Aktif,4.54,2.54,6,6,Tidak Layak
10,115,S1,Tidak Aktif,4.54,0,6,6,Tidak Layak
12,115,D3,Tidak Aktif,4.53,3.15,3,6,Tidak Layak
11,107,SMA,Tidak Aktif,4.59,3,3,6,Tidak Layak
11,105,S1,Tidak Aktif,4.62,3.38,3,6,Tidak Layak
10,101,S1,Tidak Aktif,4.6,3.77,6,6,Tidak Layak
12,101,S1,Tidak Aktif,4.51,4,1,6,Tidak Layak
13,101,S1,Tidak Aktif,4.55,0,6,6,Tidak Layak
15,98,S1,Tidak Aktif,4.67,2.85,3,6,Tidak Layak
10,91,S1,Tidak Aktif,4.57,2.92,6,6,Tidak Layak
10,93,S1,Tidak Aktif,4.69,3.08,3,6,Tidak Layak
10,95,SMP,Tidak Aktif,4.7,3.54,6,6,Tidak Layak
10,88,D3,Tidak Aktif,4.89,3,6,6,Tidak Layak
10,90,SMA,Tidak Aktif,4.59,3,6,6,Tidak Layak
10,81,SMA,Tidak Aktif,4.71,2.85,6,6,Tidak Layak
11,81,D3,Tidak Aktif,4.8,0,6,6,Tidak Layak
10,80,SMK,Tidak Aktif,4.62,3,6,6,Tidak Layak
10,88,S1,Tidak Aktif,4.6,3,3,6,Tidak Layak
10,78,SMA,Tidak Aktif,4.53,3.46,3,6,Tidak Layak
10,77,S1,Tidak Aktif,4.81,0,6,6,Tidak Layak
11,75,S1,Tidak Aktif,4.65,3,3,6,Tidak Layak
11,73,S1,Tidak Aktif,4.74,2.85,6,6,Tidak Layak
10,74,SMK,Tidak Aktif,4.58,3,6,6,Tidak Layak
10,72,D3,Tidak Aktif,4.71,3,6,6,Tidak Layak
10,70,SMA,Tidak Aktif,4.52,3,6,6,Tidak Layak
11,68,S1,Tidak Aktif,4.73,3.08,3,6,Tidak Layak
10,67,S1,Tidak Aktif,4.77,3.38,1,6,Tidak Layak
12,65,SMA,Tidak Aktif,4.72,3,3,6,Tidak Layak
11,66,D3,Tidak Aktif,4.68,3,6,6,Tidak Layak
11,65,S1,Tidak Aktif,4.53,2.85,6,6,Tidak Layak
13,65,S1,Tidak Aktif,3.83,3.23,6,6,Tidak Layak
11,61,S1,Tidak Aktif,4.54,3.31,3,6,Tidak Layak
10,59,SMK,Tidak Aktif,4.88,3.62,6,6,Tidak Layak
10,61,S1,Tidak Aktif,4.56,2.85,3,6,Tidak Layak
10,57,SMA,Tidak Aktif,4.76,2.69,6,6,Tidak Layak
12,53,S1,Tidak Aktif,4.65,2.77,6,6,Tidak Layak
10,51,S1,Tidak Aktif,4.65,3,6,6,Tidak Layak
10,49,S1,Tidak Aktif,4.72,1,6,6,Tidak Layak
10,49,S1,Tidak Aktif,4.52,3,3,6,Tidak Layak
10,47,S1,Tidak Aktif,4.74,3.08,3,6,Tidak Layak
11,45,S1,Tidak Aktif,4.62,2.85,3,6,Tidak Layak
10,58,SMA,Tidak Aktif,4.52,3.15,3,6,Tidak Layak
10,36,S1,Tidak Aktif,4.53,3.85,3,6,Tidak Layak
10,36,S1,Tidak Aktif,4.68,3,3,6,Tidak Layak
10,36,S1,Tidak Aktif,4.57,3,6,6,Tidak Layak
10,36,SMK,Tidak Aktif,4.57,3,3,6,Tidak Layak
10,36,SMA,Tidak Aktif,4.54,3.31,3,6,Tidak Layak
10,36,S1,Tidak Aktif,4.79,2.77,3,6,Tidak Layak
11,51,SMA,Tidak Aktif,4.72,2.69,6,6,Tidak Layak
10,35,SMA,Tidak Aktif,4.72,3.23,6,6,Tidak Layak
10,35,S1,Tidak Aktif,4.55,0,6,6,Tidak Layak
11,35,S1,Tidak Aktif,4.74,0,6,6,Tidak Layak
10,35,S1,Tidak Aktif,4.63,0,6,6,Tidak Layak
10,49,SMA,Tidak Aktif,4.68,3.23,3,6,Tidak Layak
12,48,S1,Tidak Aktif,4.56,3.15,3,6,Tidak Layak
10,53,D3,Tidak Aktif,4.51,3.23,3,6,Tidak Layak
10,34,S1,Tidak Aktif,4.66,1.38,6,6,Tidak Layak
10,33,S1,Tidak Aktif,4.64,3.08,6,6,Tidak Layak
11,32,S1, Aktif,4.51,3.31,3,6,Tidak Layak
10,32,SMA,Tidak Aktif,4.76,1,6,6,Tidak Layak
10,32,S1,Tidak Aktif,4.56,2.62,3,6,Tidak Layak
10,31,S1,Tidak Aktif,4.89,0,6,6,Tidak Layak
10,31,S1,Tidak Aktif,4.56,3,6,6,Tidak Layak
10,31,S1,Tidak Aktif,4.75,3.69,3,6,Tidak Layak
10,31,S1,Tidak Aktif,4.74,1,6,6,Tidak Layak
10,31,S1,Tidak Aktif,4.7,3,3,6,Tidak Layak
10,31,S1,Tidak Aktif,4.51,3,6,6,Tidak Layak
10,30,S1,Tidak Aktif,4.74,3,6,6,Tidak Layak
10,30,S1,Tidak Aktif,4.57,0,6,6,Tidak Layak
11,28,S1,Tidak Aktif,4.62,3,3,6,Tidak Layak
11,27,S1,Tidak Aktif,4.67,3,3,6,Tidak Layak
10,27,D3,Tidak Aktif,4.7,3,3,6,Tidak Layak
10,26,SMA,Tidak Aktif,4.51,0,6,6,Tidak Layak
10,26,SMA,Tidak Aktif,4.56,3.08,6,6,Tidak Layak
10,25,S1,Tidak Aktif,4.54,2.85,3,6,Tidak Layak
10,23,S1,Tidak Aktif,4.51,0,6,6,Tidak Layak
10,23,SMK,Tidak Aktif,4.8,4,3,6,Tidak Layak
10,23,S1,Tidak Aktif,4.86,2.92,3,6,Tidak Layak
10,22,SMK,Tidak Aktif,4.84,3.46,6,6,Tidak Layak
10,21,S1,Tidak Aktif,4.58,0,6,6,Tidak Layak
10,21,S1,Tidak Aktif,4.78,3.62,3,6,Tidak Layak
10,21,SMA,Tidak Aktif,4.56,4,6,6,Tidak Layak
12,20,S1,Tidak Aktif,3.87,3.08,6,6,Tidak Layak
10,20,S1,Tidak Aktif,4.76,4,6,6,Tidak Layak
10,20,D3,Tidak Aktif,4.9,2.85,6,6,Tidak Layak
10,20,S1,Tidak Aktif,4.55,3.38,6,6,Tidak Layak
11,20,S1,Tidak Aktif,4.51,3.69,6,6,Tidak Layak
10,20,S1,Tidak Aktif,4.6,3,6,6,Tidak Layak
10,19,S1,Tidak Aktif,4.84,3,6,6,Tidak Layak
12,18,S1,Tidak Aktif,3.14,3.62,4,6,Tidak Layak
11,18,S1, Aktif,4.6,3,6,6,Tidak Layak
12,17,S1,Tidak Aktif,4.55,3,6,6,Tidak Layak
10,17,SMA,Tidak Aktif,4.86,0,6,6,Tidak Layak
10,17,S1,Tidak Aktif,4.54,0,6,6,Tidak Layak
11,17,S1,Tidak Aktif,3.45,3.85,4,6,Tidak Layak
11,16,S1,Tidak Aktif,4.74,4,6,6,Tidak Layak
11,16,S1,Tidak Aktif,4.67,0,6,6,Tidak Layak
10,16,S1,Tidak Aktif,4.58,0,6,6,Tidak Layak
10,16,S1,Tidak Aktif,4.54,0,6,6,Tidak Layak
10,16,SMA,Tidak Aktif,4.75,0,6,6,Tidak Layak
10,16,S1,Tidak Aktif,4.65,0,6,6,Tidak Layak
10,16,S1,Tidak Aktif,4.52,0,6,6,Tidak Layak
12,15,S1,Tidak Aktif,3.77,3.08,3,6,Tidak Layak
11,13,S1,Tidak Aktif,4.74,0,6,6,Tidak Layak
10,14,SMK,Tidak Aktif,4.56,0,6,6,Tidak Layak
11,14,S1,Tidak Aktif,4.57,3,6,6,Tidak Layak
12,12,S1,Tidak Aktif,3.87,2.92,6,6,Tidak Layak
12,12,S1,Tidak Aktif,3.93,3.77,6,6,Tidak Layak
11,12,S1,Tidak Aktif,4.74,3,6,6,Tidak Layak
14,12,S1,Tidak Aktif,3.07,3.23,8,6,Tidak Layak
10,11,SMA,Tidak Aktif,4.67,0,6,6,Tidak Layak
11,11,S1,Tidak Aktif,3.57,0,8,6,Tidak Layak
12,11,S1,Tidak Aktif,4.51,0,6,6,Tidak Layak
10,11,S1,Tidak Aktif,4.61,0,6,6,Tidak Layak
10,10,SMK,Tidak Aktif,4.9,0,6,6,Tidak Layak
13,10,S1,Tidak Aktif,3.51,0,8,6,Tidak Layak
13,8,S1 ,Tidak Aktif,0,0,9,6,Tidak Layak
10,120,S1,Tidak Aktif,1.94,3.62,7,7,Tidak Layak
12,102,SMA,Tidak Aktif,3.32,3.54,4,7,Tidak Layak
11,84,S1,Tidak Aktif,1.91,3.69,7,7,Tidak Layak
10,64,S1,Tidak Aktif,1.95,3.15,7,7,Tidak Layak
10,49,S1,Tidak Aktif,2.5,3.62,2,7,Tidak Layak
11,48,S1,Tidak Aktif,1.99,3.15,7,7,Tidak Layak
10,23,S1,Tidak Aktif,3.14,3,4,7,Tidak Layak
12,20,S1,Tidak Aktif,4.57,2.62,6,7,Tidak Layak
11,16,S1,Tidak Aktif,1.84,3.31,7,7,Tidak Layak
14,13,S1 ,Tidak Aktif,3.45,0,8,7,Tidak Layak
14,10,S1,Tidak Aktif,3.21,0,8,7,Tidak Layak
11,10,S1,Tidak Aktif,0,0,9,7,Tidak Layak
12,10,S1,Tidak Aktif,3.29,0,8,7,Tidak Layak
13,9,S1,Tidak Aktif,0,0,9,7,Tidak Layak
13,8,S1,Tidak Aktif,0,0,9,7,Tidak Layak
13,8,S1,Tidak Aktif,0,0,9,7,Tidak Layak
15,7,S1,Tidak Aktif,0,0,9,7,Tidak Layak
11,7,S1,Tidak Aktif,0,0,9,7,Tidak Layak
14,6,S1,Tidak Aktif,0,0,9,7,Tidak Layak
13,6,S1,Tidak Aktif,0,0,9,7,Tidak Layak
13,3,S1,Tidak Aktif,0,0,9,7,Tidak Layak
11,334,SMA,Tidak Aktif,3.16,3,8,8,Tidak Layak
10,322,SMA,Tidak Aktif,4.08,3,8,8,Tidak Layak
15,317,S1,Tidak Aktif,3.53,3.31,4,8,Tidak Layak
15,313,S1,Tidak Aktif,3.7,3.62,8,8,Tidak Layak
15,312,SMA,Tidak Aktif,3.69,3.31,2,8,Tidak Layak
11,275,SMA,Tidak Aktif,4.36,2.69,8,8,Tidak Layak
11,275,S1,Tidak Aktif,3.97,3,8,8,Tidak Layak
17,264,S1,Tidak Aktif,3.24,3.62,8,8,Tidak Layak
14,257,S1,Tidak Aktif,2.72,0,8,8,Tidak Layak
12,245,S1,Tidak Aktif,3.64,3,8,8,Tidak Layak
11,239,S1,Tidak Aktif,3.75,3,8,8,Tidak Layak
11,238,S1,Tidak Aktif,4.22,3,4,8,Tidak Layak
17,237,D3,Tidak Aktif,3.46,3.54,8,8,Tidak Layak
11,226,S1,Tidak Aktif,3.82,4,4,8,Tidak Layak
12,226,S1,Tidak Aktif,3.8,2.85,4,8,Tidak Layak
13,224,S1,Tidak Aktif,4.38,3.08,8,8,Tidak Layak
15,222,S1,Tidak Aktif,3.03,3.54,8,8,Tidak Layak
16,220,S1,Tidak Aktif,4.32,0,8,8,Tidak Layak
11,217,S1,Tidak Aktif,3.1,2.62,4,8,Tidak Layak
16,208,S1,Tidak Aktif,3.55,3.54,4,8,Tidak Layak
12,206,S1,Tidak Aktif,4.25,3.62,2,8,Tidak Layak
17,204,S1,Tidak Aktif,3.75,0,8,8,Tidak Layak
12,204,S1,Tidak Aktif,4.29,2.54,4,8,Tidak Layak
10,204,D3,Tidak Aktif,3.11,3,4,8,Tidak Layak
17,201,S1,Tidak Aktif,3.53,0,8,8,Tidak Layak
12,199,S1,Tidak Aktif,4.25,2.38,8,8,Tidak Layak
13,199,S1,Tidak Aktif,3.28,3.08,8,8,Tidak Layak
11,199,D3,Tidak Aktif,4.1,3.38,4,8,Tidak Layak
16,196,S1,Tidak Aktif,3.45,3.31,8,8,Tidak Layak
11,196,D3,Tidak Aktif,3.71,0,8,8,Tidak Layak
12,194,S1,Tidak Aktif,3.83,3.15,8,8,Tidak Layak
12,193,S1,Tidak Aktif,4.43,3.46,4,8,Tidak Layak
13,192,D3,Tidak Aktif,3.54,3.23,8,8,Tidak Layak
11,192,S1,Tidak Aktif,4.16,3.38,8,8,Tidak Layak
10,192,SMA,Tidak Aktif,3.08,3,4,8,Tidak Layak
16,190,S1,Tidak Aktif,3.61,3.08,8,8,Tidak Layak
11,188,D3,Tidak Aktif,4.45,3,4,8,Tidak Layak
14,187,S1,Tidak Aktif,3.59,3.31,4,8,Tidak Layak
12,185,S1,Tidak Aktif,4.28,3.46,8,8,Tidak Layak
16,185,S1,Tidak Aktif,3.76,3.15,8,8,Tidak Layak
16,184,S1,Tidak Aktif,3.32,3,8,8,Tidak Layak
10,184,SMA,Tidak Aktif,4.13,2.77,4,8,Tidak Layak
16,183,SMA,Tidak Aktif,3.38,0,8,8,Tidak Layak
12,182,S1,Tidak Aktif,3.59,3.54,2,8,Tidak Layak
11,181,D3,Tidak Aktif,2.59,0,8,8,Tidak Layak
12,180,SMA,Tidak Aktif,3.61,3.23,8,8,Tidak Layak
10,185,SMA,Tidak Aktif,3.85,3,8,8,Tidak Layak
11,184,S1,Tidak Aktif,2.41,2.85,8,8,Tidak Layak
11,187,S1,Tidak Aktif,3.84,3,4,8,Tidak Layak
10,179,SMA,Tidak Aktif,3.56,3.15,8,8,Tidak Layak
16,177,S1, Aktif,3.16,3,8,8,Tidak Layak
15,177,D3,Tidak Aktif,3.6,3.08,8,8,Tidak Layak
16,176,S1,Tidak Aktif,3.75,0,8,8,Tidak Layak
12,174,S1,Tidak Aktif,4.4,3,4,8,Tidak Layak
16,174,S1,Tidak Aktif,3.96,0,8,8,Tidak Layak
12,173,SMA,Tidak Aktif,3.71,2.77,8,8,Tidak Layak
14,173,SMA,Tidak Aktif,2.75,3,8,8,Tidak Layak
12,172,S1, Aktif,2.9,3,4,8,Tidak Layak
11,173,S1,Tidak Aktif,4.08,2.92,4,8,Tidak Layak
12,170,S1,Tidak Aktif,3.77,2.92,4,8,Tidak Layak
12,170,S1,Tidak Aktif,3.55,0,8,8,Tidak Layak
16,170,S1,Tidak Aktif,3.38,3,8,8,Tidak Layak
10,170,SMA,Tidak Aktif,4.26,3,4,8,Tidak Layak
11,169,S1, Aktif,3.19,3.08,8,8,Tidak Layak
12,169,S1,Tidak Aktif,3.5,3.23,4,8,Tidak Layak
15,168,S1,Tidak Aktif,3.12,3.08,8,8,Tidak Layak
14,168,SMA,Tidak Aktif,3.86,0,8,8,Tidak Layak
13,168,S1,Tidak Aktif,3.44,3.54,8,8,Tidak Layak
12,167,S1,Tidak Aktif,4.27,3,4,8,Tidak Layak
14,165,S1,Tidak Aktif,3.43,3,8,8,Tidak Layak
12,164,D3,Tidak Aktif,4.21,3,4,8,Tidak Layak
10,163,D3,Tidak Aktif,4.34,2.77,4,8,Tidak Layak
11,164,S1,Tidak Aktif,4.29,0,8,8,Tidak Layak
12,164,D3,Tidak Aktif,3.05,3,4,8,Tidak Layak
12,163,S1,Tidak Aktif,3.69,3,4,8,Tidak Layak
12,163,S1,Tidak Aktif,3.53,1,8,8,Tidak Layak
14,163,S1,Tidak Aktif,3.18,2.92,8,8,Tidak Layak
12,163,S1,Tidak Aktif,3.11,2.77,8,8,Tidak Layak
11,162,S1,Tidak Aktif,3.62,2.46,8,8,Tidak Layak
11,162,S1,Tidak Aktif,3.08,0,8,8,Tidak Layak
10,162,SMA,Tidak Aktif,4.35,2.92,8,8,Tidak Layak
11,161,D3,Tidak Aktif,3.94,2.85,4,8,Tidak Layak
12,162,SMA,Tidak Aktif,3.65,3.08,4,8,Tidak Layak
11,162,S1,Tidak Aktif,4.07,2.92,8,8,Tidak Layak
12,161,D3,Tidak Aktif,4.19,3,8,8,Tidak Layak
16,161,S1,Tidak Aktif,3.78,0,8,8,Tidak Layak
12,160,S1,Tidak Aktif,4.24,3.62,4,8,Tidak Layak
10,160,S1,Tidak Aktif,4.09,3,8,8,Tidak Layak
11,160,SMA,Tidak Aktif,2.49,3,8,8,Tidak Layak
10,160,D3,Tidak Aktif,2.67,3,8,8,Tidak Layak
15,160,S1,Tidak Aktif,3.15,3.15,8,8,Tidak Layak
11,160,D3,Tidak Aktif,4.48,3,4,8,Tidak Layak
12,160,S1, Aktif,3.78,0,8,8,Tidak Layak
12,159,D3,Tidak Aktif,3.53,3.85,4,8,Tidak Layak
15,159,S1,Tidak Aktif,3.8,3.46,8,8,Tidak Layak
10,159,SMA, Aktif,3.07,0,8,8,Tidak Layak
10,159,SMA,Tidak Aktif,4.3,0,8,8,Tidak Layak
10,158,SMA,Tidak Aktif,3.97,0,8,8,Tidak Layak
13,158,S1,Tidak Aktif,3.18,3.31,8,8,Tidak Layak
14,158,S1,Tidak Aktif,2.89,3.77,8,8,Tidak Layak
15,158,S1,Tidak Aktif,2.64,3.15,8,8,Tidak Layak
16,158,S1,Tidak Aktif,3.2,3,8,8,Tidak Layak
11,158,S1,Tidak Aktif,2.74,3.92,2,8,Tidak Layak
14,158,S1,Tidak Aktif,3.58,3.38,4,8,Tidak Layak
14,158,S1,Tidak Aktif,4.38,3.23,8,8,Tidak Layak
12,157,S1, Aktif,2.77,3.08,8,8,Tidak Layak
12,158,SMA,Tidak Aktif,4.35,0,8,8,Tidak Layak
12,157,S1,Tidak Aktif,3.8,0,4,8,Tidak Layak
13,157,D3,Tidak Aktif,4,3.15,8,8,Tidak Layak
11,157,D3,Tidak Aktif,3.85,3.15,8,8,Tidak Layak
13,157,S1,Tidak Aktif,4.38,2.92,8,8,Tidak Layak
12,157,S1,Tidak Aktif,3.3,2.85,8,8,Tidak Layak
12,156,S1,Tidak Aktif,4.12,3,4,8,Tidak Layak
11,156,D3,Tidak Aktif,3.01,3,8,8,Tidak Layak
15,155,S1,Tidak Aktif,3.67,3,4,8,Tidak Layak
10,154,SMA,Tidak Aktif,3.94,3.46,8,8,Tidak Layak
11,155,S1,Tidak Aktif,3.13,2.85,8,8,Tidak Layak
12,155,S1,Tidak Aktif,3.02,3.85,4,8,Tidak Layak
11,154,SMA,Tidak Aktif,3.1,3,8,8,Tidak Layak
15,154,S1,Tidak Aktif,3.81,3.08,8,8,Tidak Layak
13,153,S1,Tidak Aktif,3.14,3,8,8,Tidak Layak
11,153,S1,Tidak Aktif,3.14,3.54,8,8,Tidak Layak
16,153,S1,Tidak Aktif,4.31,0,8,8,Tidak Layak
16,153,S1, Aktif,3.71,0,8,8,Tidak Layak
16,153,D3,Tidak Aktif,3.86,3.54,4,8,Tidak Layak
11,153,S1,Tidak Aktif,4.43,3.08,4,8,Tidak Layak
12,152,SMA, Aktif,3.36,2.62,8,8,Tidak Layak
11,152,S1,Tidak Aktif,4.36,3.23,8,8,Tidak Layak
12,152,D3,Tidak Aktif,4.24,3.31,8,8,Tidak Layak
11,152,SMA,Tidak Aktif,2.7,0,8,8,Tidak Layak
13,151,D3,Tidak Aktif,2.67,3,4,8,Tidak Layak
12,152,D3,Tidak Aktif,3.26,2.54,8,8,Tidak Layak
10,151,S1,Tidak Aktif,4.49,0,8,8,Tidak Layak
11,150,SMA,Tidak Aktif,3.27,3.54,4,8,Tidak Layak
11,150,S1,Tidak Aktif,3.24,2.92,8,8,Tidak Layak
14,149,D3,Tidak Aktif,3.46,3.77,4,8,Tidak Layak
14,149,S1,Tidak Aktif,3.09,3,8,8,Tidak Layak
11,149,SMA,Tidak Aktif,3.52,2.92,4,8,Tidak Layak
12,148,SMA,Tidak Aktif,3.57,1.31,8,8,Tidak Layak
12,148,SMA,Tidak Aktif,3.55,3.23,8,8,Tidak Layak
12,148,S1,Tidak Aktif,4.2,3,8,8,Tidak Layak
14,148,S1,Tidak Aktif,2.88,3,4,8,Tidak Layak
11,148,D3,Tidak Aktif,3.48,4,8,8,Tidak Layak
10,148,S1, Aktif,3.64,2.85,4,8,Tidak Layak
13,147,SMA,Tidak Aktif,3.96,2.92,8,8,Tidak Layak
13,148,S1,Tidak Aktif,4.17,2.92,8,8,Tidak Layak
12,147,SMA,Tidak Aktif,2.57,1.15,8,8,Tidak Layak
12,147,S1,Tidak Aktif,3.46,3.69,4,8,Tidak Layak
12,147,SMA,Tidak Aktif,3.49,2.62,4,8,Tidak Layak
10,146,SMA,Tidak Aktif,4.1,4,2,8,Tidak Layak
12,145,SMA,Tidak Aktif,3.66,2.92,4,8,Tidak Layak
10,145,SMA,Tidak Aktif,3.51,3,8,8,Tidak Layak
10,145,SMA,Tidak Aktif,3.86,2.92,4,8,Tidak Layak
11,144,S1,Tidak Aktif,4.43,2.92,4,8,Tidak Layak
11,144,SMA,Tidak Aktif,4.06,3,4,8,Tidak Layak
11,144,S1,Tidak Aktif,4.24,2.62,4,8,Tidak Layak
12,144,S1,Tidak Aktif,4.13,0,8,8,Tidak Layak
12,143,S1,Tidak Aktif,4.29,3.23,8,8,Tidak Layak
10,143,SMA,Tidak Aktif,3.99,2.85,4,8,Tidak Layak
12,143,SMA,Tidak Aktif,3.14,3.15,8,8,Tidak Layak
11,143,S1,Tidak Aktif,3.99,0,8,8,Tidak Layak
12,143,S1,Tidak Aktif,4.41,2.77,4,8,Tidak Layak
12,142,S1,Tidak Aktif,4.07,3,4,8,Tidak Layak
15,143,S1,Tidak Aktif,4.34,0,8,8,Tidak Layak
13,142,SMA,Tidak Aktif,3.5,3,8,8,Tidak Layak
11,142,S1,Tidak Aktif,2.66,3.23,4,8,Tidak Layak
11,141,S1,Tidak Aktif,2.94,4,2,8,Tidak Layak
11,141,SMA,Tidak Aktif,2.75,3.08,8,8,Tidak Layak
11,141,S1,Tidak Aktif,3.43,3,4,8,Tidak Layak
11,141,S1,Tidak Aktif,2.38,3.62,8,8,Tidak Layak
11,141,SMA,Tidak Aktif,3.65,3,8,8,Tidak Layak
10,141,SMA,Tidak Aktif,3.1,2.31,8,8,Tidak Layak
11,140,SMA,Tidak Aktif,2.84,3.46,8,8,Tidak Layak
12,139,S1,Tidak Aktif,4.21,4,2,8,Tidak Layak
10,139,S1,Tidak Aktif,3.79,2.85,4,8,Tidak Layak
10,140,SMA,Tidak Aktif,3.05,0,8,8,Tidak Layak
12,139,S1,Tidak Aktif,4.11,3.23,8,8,Tidak Layak
15,138,SMA,Tidak Aktif,3.16,3.15,4,8,Tidak Layak
12,138,SMA,Tidak Aktif,3.36,3,8,8,Tidak Layak
12,138,SMA,Tidak Aktif,3.47,2.85,4,8,Tidak Layak
12,138,S1,Tidak Aktif,4.16,2.85,8,8,Tidak Layak
11,138,D3, Aktif,3.03,2.85,8,8,Tidak Layak
10,138,D1 , Aktif,4.05,4,4,8,Tidak Layak
16,138,S1,Tidak Aktif,3.39,3,8,8,Tidak Layak
12,137,SMA,Tidak Aktif,3.01,0,8,8,Tidak Layak
12,138,S1,Tidak Aktif,3.98,3.92,8,8,Tidak Layak
14,137,S1,Tidak Aktif,3.75,0,4,8,Tidak Layak
11,137,SMA,Tidak Aktif,2.66,3,8,8,Tidak Layak
12,137,SMA,Tidak Aktif,4.15,2.77,8,8,Tidak Layak
11,136,S1,Tidak Aktif,3.47,3,8,8,Tidak Layak
10,136,SMA,Tidak Aktif,3.94,0,8,8,Tidak Layak
12,136,SMA,Tidak Aktif,4.05,3.54,2,8,Tidak Layak
12,135,SMA,Tidak Aktif,4.05,3.15,8,8,Tidak Layak
10,135,S1,Tidak Aktif,3.99,3,4,8,Tidak Layak
11,135,S1,Tidak Aktif,4.4,2.85,8,8,Tidak Layak
12,135,D3,Tidak Aktif,4.17,3.31,2,8,Tidak Layak
11,134,S1,Tidak Aktif,4.14,2.85,4,8,Tidak Layak
11,134,S1,Tidak Aktif,4.19,2.85,4,8,Tidak Layak
12,134,S1,Tidak Aktif,4,3,8,8,Tidak Layak
12,134,S1,Tidak Aktif,3.79,3.08,8,8,Tidak Layak
11,133,S1,Tidak Aktif,4.28,3.31,8,8,Tidak Layak
11,133,SMA,Tidak Aktif,2.64,2.92,8,8,Tidak Layak
12,133,D3,Tidak Aktif,3.19,3,8,8,Tidak Layak
12,133,S1, Aktif,3.64,0,8,8,Tidak Layak
12,133,S1,Tidak Aktif,4.42,3.08,4,8,Tidak Layak
