Level,LamaBekerja,PendidikanTerakhir,Sanksi,Kinerja,Loyalitas,HAV,Konfirmasi Atasan,Bonus
10,84,8.0,0,4.528710443723215,3.8825617084104587,1,1,0
11,93,8.0,0,4.65,3.4375211120558875,1,1,0
10,35,3.920255984544937,0,4.185942125758443,3.814565943188323,2,2,0
10,63,-1.0,0,4.0662318882511235,3.31,2,2,0
11,93,7.529803740240706,0,4.468974439992672,3.7511921496096283,1,1,0
11,87,8.0,0,4.152315752139925,3.5089551228273215,2,2,0
12,78,-1.0,0,4.193581324037328,3.4299100394865745,2,2,0
11,55,8.0,0,4.073099108065999,3.7742252229835005,2,1,0
16,32,8.0,0,3.6857654596940983,3.807176973129399,1,2,0
15,218,7.613489823769721,0,3.714202347356546,3.1210117367827293,2,2,0
12,130,8.0,0,4.356634112284868,3.852969900925116,2,2,0
10,76,8.0,0,4.205540033749732,3.9302427164406417,1,1,0
13,28,8.0,0,3.8336400839470035,3.190508219658559,1,1,0
14,151,6.173491297313523,0,4.297807108379109,3.479951499191055,2,2,0
11,130,8.0,0,4.268194393842234,3.6285766292493897,2,2,0
11,51,8.0,0,3.89762238308622,3.274663960064687,2,2,0
16,196,8.0,0,3.512498177612479,2.9601152102437687,3,1,0
13,77,8.0,0,3.8155978879797328,3.3679418159214656,1,1,0
11,50,8.0,0,3.805399555998931,3.081487342997307,3,2,0
11,104,6.650370769205075,0,4.411392476930527,3.790807469226787,1,1,0
17,253,8.0,0,3.77979838203024,3.092687492146872,1,1,0
16,136,8.0,0,3.7331477587923523,2.3426120603823994,2,2,0
15,131,8.0,0,3.732118705113402,2.8684269334871133,3,1,0
12,82,8.0,0,3.716115908781702,3.4395108968254124,2,2,0
12,109,8.0,0,4.254834768520803,3.2113830797967458,2,2,0
10,21,8.0,0,4.459645175816217,3.8090804781135112,2,2,0
11,53,8.0,0,4.121154312711371,3.9187932185290206,2,2,0
11,101,7.237602949172817,0,4.405743823049631,3.77,2,2,0
12,18,8.0,0,3.805387122696505,3.168048088990191,1,1,0
12,113,3.799735804892209,0,4.520278543275646,3.6594429134487085,1,1,0
14,149,-1.0,0,4.168329484015134,3.8975057739773,2,2,0
12,121,8.0,0,3.902383815162965,3.2762352216931703,2,2,0
11,102,8.0,0,4.3289017642460745,3.8350235838491185,2,2,0
11,69,-1.0,0,4.115655459686183,3.8888619916229508,2,2,0
11,74,8.0,0,4.308941975319852,3.7742079883858133,2,2,0
10,55,6.356943503756501,0,4.393965451805047,3.77,2,2,0
10,21,8.0,0,4.358247363996259,3.9057273677327515,2,2,0
10,77,8.0,0,4.512390537853329,3.3357926511426004,1,1,0
12,76,-1.0,0,4.266613711408092,3.51592171193818,2,2,0
12,140,8.0,0,4.392328002047778,3.3963982210087242,2,2,0
10,16,8.0,0,3.7238335378450764,3.430832310774617,5,1,0
12,191,8.0,0,4.436997959026554,3.813951930778766,1,1,0
10,28,-1.0,0,4.427856289120679,3.3813570262147934,2,1,0
12,159,6.459691144010728,0,4.344511188156138,3.831612354239571,1,1,0
13,87,8.0,0,3.9317638480081913,3.650014960636537,1,1,0
10,49,8.0,0,4.6921817321613055,3.3201784996390553,1,1,0
15,50,8.0,0,3.7583209398713904,3.332303147588405,1,1,0
11,87,8.0,0,4.230045209262391,3.598200055079042,2,2,0
12,28,8.0,0,3.7335964011412055,3.469870177746494,2,2,0
10,34,8.0,0,4.291738221961066,3.657227202820487,2,2,0
10,75,8.0,0,4.697929692002926,3.9840888477230396,1,1,0
12,55,8.0,0,4.13484684876322,3.717018438301256,2,1,0
13,330,1.0902463612204922,0,3.772189822104113,3.2648374393536748,2,2,0
15,123,8.0,0,3.827191648415807,3.0,1,1,0
16,134,8.0,0,3.8348048891826405,3.2779486790737606,1,1,0
14,325,2.6767493047041793,0,3.8497521882299823,3.291279155078403,2,2,0
10,49,-1.0,0,4.3170569478839695,3.7253563695321668,1,1,0
11,101,8.0,0,4.063346339079823,3.7044650368763863,2,2,0
12,19,8.0,0,3.749239692498991,3.3822809225030275,1,1,0
10,54,8.0,0,4.1412895209394796,3.9385227116582895,2,2,0
11,112,8.0,0,4.5974579535762246,3.707127715669541,1,1,0
12,84,8.0,0,4.010027995886802,3.872978718767175,2,2,0
10,31,8.0,0,4.219176133250127,3.555812236216135,2,2,0
15,21,8.0,0,3.7409749202350437,2.933030733837599,2,2,0
10,30,8.0,0,4.688201322867268,3.6422590739929124,1,1,0
10,69,8.0,0,4.717303052568277,3.9876560461336243,1,1,0
10,99,8.0,0,4.441742371610221,3.6572766635592724,2,2,0
13,118,8.0,0,4.239140770823666,3.572402689364296,1,1,0
12,90,5.436299906519869,0,4.234495145260918,3.9444352764998154,2,2,0
10,76,7.464979203669115,0,4.284649792036691,3.732801663706471,2,2,0
12,84,7.03862192437876,0,4.408585682139027,4.0,1,1,0
11,72,8.0,0,4.193536774700611,3.5755972871180743,2,2,0
12,50,8.0,0,3.9168136530479614,3.4110611622243403,1,1,0
13,58,8.0,0,3.698544047942241,3.6462440750904572,2,2,0
11,53,6.682990769641181,0,4.16220375390156,3.69,2,2,0
14,149,1.826223308167473,0,4.2565244661633495,3.785400610099029,2,2,0
11,64,8.0,0,4.5587655043309,3.940041205577569,1,1,0
12,28,8.0,0,3.6758162357554647,3.0705173954522835,2,2,0
10,34,8.0,0,4.436324082746992,4.0,1,1,0
10,76,6.969889855360922,0,4.279698898553609,3.7724088115711263,2,2,0
14,130,8.0,0,3.933519334427909,3.4353660195826894,2,2,0
15,129,8.0,0,3.8275580201936523,2.944579311216476,2,1,0
10,26,7.359379638878792,0,4.727578287360758,3.843671341528939,1,1,0
11,24,8.0,0,4.38745530461571,3.9229082232963317,2,2,0
13,76,8.0,0,3.8073849914421127,3.2746807755108156,1,1,0
11,64,6.508649637473303,0,4.2781487228104975,3.9618512771895023,2,2,0
11,77,7.946404531260102,0,4.44517640781341,3.246614595309368,2,2,0
11,76,-1.0,0,4.517127884052408,3.7497269881373616,1,1,0
16,32,8.0,0,3.7092739311834886,3.157656830119305,1,2,0
11,58,8.0,0,4.5163500527410285,3.6014314280009723,1,1,0
12,71,8.0,0,4.287490860609978,3.3389496213993604,2,2,0
13,56,8.0,0,3.765512075750189,3.7943497393023415,2,1,0
11,112,8.0,0,4.343635665530894,3.696675625686856,2,2,0
10,33,-1.0,0,3.9238452244875655,2.7651709387661834,3,1,0
11,31,8.0,0,3.6647664025764146,3.5423522506221268,2,2,0
10,99,8.0,0,4.159003427484944,3.932765891168516,2,2,0
10,48,7.797408675018633,0,4.4691166096241615,3.92,1,1,0
11,31,8.0,0,4.56426061677269,3.457007330572526,1,1,0
13,20,8.0,0,3.784822203374456,0.0,3,2,0
10,48,6.3431549358311035,0,4.428284225320844,3.756273802566756,2,2,0
13,145,7.9381201041332385,0,4.083613577090688,3.6292819843800146,1,1,0
11,121,8.0,0,4.09,3.5923905564785836,2,2,0
13,183,6.855607912305846,0,4.178609802192354,3.9542243164922337,2,2,0
11,25,8.0,0,4.366320925497104,3.932628839734878,2,2,0
10,34,6.726374311728041,0,4.469203211033994,3.313533045848725,1,1,0
15,130,8.0,0,3.673566756526562,3.1885396093453116,1,1,0
10,36,7.50598874626693,0,4.526377411641394,3.709760450149323,1,1,0
10,32,8.0,0,4.679651512873855,3.9674424205981675,1,1,0
13,30,8.0,0,3.760339793824223,3.383244398574848,2,1,0
16,155,8.0,0,4.313363531474637,3.6084543119919346,2,2,0
11,130,8.0,0,4.253965506472575,3.696163844255269,2,2,0
10,35,-1.0,0,4.499134459623124,3.863406994125355,1,1,0
14,86,8.0,0,3.677525467909771,3.0886608623158023,2,2,0
12,18,8.0,0,3.7082808066534536,2.9553123226613813,1,1,0
15,161,8.0,0,4.223011262142968,3.6833977475714064,1,1,0
16,215,8.0,0,3.89934638393084,3.729709503969262,2,1,0
12,158,8.0,0,4.298986244529224,3.576179317187132,1,1,0
14,117,8.0,0,4.335840257457995,3.857032888170413,2,2,0
12,22,8.0,0,3.6891350614017893,3.7557690685811678,1,1,0
12,44,8.0,0,3.889882952376855,3.496491167344129,2,2,0
12,83,8.0,0,4.073663981171481,3.712461169597352,2,2,0
11,72,8.0,0,4.225330061437521,3.6333318461079642,2,2,0
10,32,8.0,0,4.7061074306813575,3.883958817054216,1,1,0
14,146,8.0,0,4.443667132228031,3.83643440412447,2,2,0
11,58,8.0,0,4.523624126680466,3.6259814275465745,1,1,0
11,21,8.0,0,3.929463779428831,3.584851985288671,2,2,0
13,87,8.0,0,4.3163528506978,3.984305778302471,2,2,0
10,64,-1.0,0,4.190945836741442,3.64652311318665,2,2,0
10,56,-1.0,0,4.254755211868675,3.906947312577711,2,2,0
13,47,8.0,0,4.1141995386876005,3.196994204236111,1,1,0
12,87,8.0,0,4.057701835094086,3.726240584399052,1,1,0
13,57,8.0,0,3.679326699125285,3.1260571199868386,2,2,0
18,316,8.0,0,3.6722310086724574,3.765059775850565,2,2,0
10,28,0.6747108517333609,0,4.527848881478096,3.589191979990859,1,1,0
12,18,8.0,0,3.665029008019298,2.9380116032077193,1,1,0
10,15,8.0,0,3.630845737951234,3.424326814732376,5,2,0
10,21,8.0,0,4.163136293176438,3.7546028856470657,2,2,0
11,123,6.5422515596935344,0,4.148309937612258,3.875282141270487,2,2,0
11,54,8.0,0,4.181574612069649,3.7406961241377124,2,2,0
14,123,8.0,0,4.255805382285643,3.3273143652165276,2,1,0
11,101,8.0,0,4.248746276211615,3.9980149373350566,2,2,0
16,148,-1.0,0,4.191662146533744,3.7853816356365155,2,2,0
11,72,8.0,0,4.034413543185044,3.557447973329264,2,2,0
12,70,8.0,0,4.20190176842219,3.270819533833367,2,2,0
16,81,8.0,0,4.092184741163916,3.4965982343449062,1,1,0
16,217,8.0,0,3.665495674841158,3.232729779258957,2,1,0
10,99,8.0,0,4.540362270568514,3.670301892140428,1,1,0
13,96,8.0,0,4.46923967965176,3.62,1,1,0
10,33,8.0,0,4.6244844581860605,4.0,1,1,0
14,87,8.0,0,3.758426576162987,3.5466831466120246,1,1,0
10,32,8.0,0,4.552910606855262,3.43002860156414,1,1,0
15,33,8.0,0,3.7442091649030798,3.7863008139338783,1,2,0
10,29,8.0,0,4.234542043360816,3.7377911589484656,2,2,0
14,143,8.0,0,3.9289707319668934,3.3337986510286095,5,1,0
12,55,8.0,0,3.9200490639541554,3.8124877340114613,2,1,0
10,50,8.0,0,4.087720335228904,3.777360907089977,2,2,0
16,87,8.0,0,3.690372992514454,3.4193427730520347,1,1,0
12,69,8.0,0,4.126389830700491,3.4968692502450334,2,2,0
11,128,6.8208494732412355,0,4.349185321112433,3.775961399915835,2,2,0
12,181,7.516545541687198,0,4.1620863614578205,3.980661821667488,2,2,0
12,158,7.188810586911725,0,4.408951100112503,3.9391607940183793,1,1,0
11,46,8.0,0,4.28976059804231,3.513449407009789,2,2,0
13,123,8.0,0,4.381673546835855,3.727350217509896,3,2,0
10,69,-1.0,0,4.255479945932361,3.9500564642273366,1,1,0
10,23,8.0,0,4.3201319692714515,4.0,1,1,0
13,75,8.0,0,3.836985623388624,3.961315500154012,1,1,0
11,76,8.0,0,4.459463362045602,3.523364223413651,2,2,0
13,29,8.0,0,3.9483922124565893,3.248907407295819,1,1,0
11,64,6.791118963487548,0,4.398223792697509,4.0,1,1,0
11,83,8.0,0,4.257932938151012,3.613100592773482,2,2,0
10,74,8.0,0,4.347857405390447,3.988929927850643,2,2,0
11,112,6.031339257806425,0,4.581566962890322,3.541253570312257,1,1,0
13,159,8.0,0,4.457411625400017,3.776917911739968,1,1,0
10,35,6.0,0,4.221726577193793,3.7107043376719786,1,1,0
11,76,8.0,0,4.348905943768856,3.4461321202183086,2,2,0
13,108,8.0,0,4.299276289312175,3.8284434152101383,1,1,0
11,65,8.0,0,4.574792095319772,4.0,1,1,0
12,61,8.0,0,4.253671400930411,3.8689857972087665,2,2,0
13,22,8.0,0,3.789849531599963,3.77,1,1,0
12,28,8.0,0,3.7470439615581745,3.207642749615597,3,2,0
15,123,8.0,0,3.8376521300286606,3.0,1,1,0
15,20,8.0,0,3.6864730877080474,3.175226631882721,2,2,0
15,188,8.0,0,4.045785443254472,1.2124369007637419,2,1,0
10,56,-1.0,0,4.340379846146023,3.8561219160888944,2,2,0
14,43,8.0,0,3.7835187714187457,3.280278157128118,2,2,0
11,47,8.0,0,4.376213799550803,3.7280579207187157,2,2,0
10,21,8.0,0,4.448321704366906,3.68187063913759,2,2,0
11,118,6.319324424450648,0,4.240671640645623,3.9088236451442273,1,1,0
11,46,8.0,0,4.211813379095779,3.761813379095779,2,2,0
14,96,8.0,0,3.9995866373374422,3.329253714276081,1,1,0
10,48,6.405703357413446,0,4.427971483212932,3.753771865703462,2,2,0
13,79,8.0,0,4.205167790269356,3.6698573970243977,2,2,0
13,20,8.0,0,3.9808844616942967,3.7088241319126563,1,2,0
13,75,8.0,0,3.8217051385400014,3.765215944596684,1,1,0
11,84,8.0,0,4.030221601514933,3.619516505785601,2,2,0
16,219,8.0,0,3.7350704259865783,3.2660422800966527,1,1,0
12,34,8.0,0,4.2194889546289005,3.9357411004458425,2,2,0
16,203,8.0,0,3.4580910797680158,3.722050209405499,1,1,0
16,197,8.0,0,4.070032124841595,3.6500642496831905,1,1,0
10,55,6.5015464495442785,0,4.137399480779622,4.0,2,2,0
15,129,8.0,0,3.776382128514091,3.00062909734171,2,1,0
13,155,8.0,0,4.450775933398109,3.818201602350225,2,1,0
10,78,8.0,0,4.439116743961393,3.751390866930149,1,1,0
12,84,8.0,0,4.021385556463907,3.602771112927815,1,1,0
13,57,8.0,0,3.7112853055442865,3.4652967503042738,2,2,0
15,20,8.0,0,3.720984352569057,2.212438128066401,2,2,0
10,48,-1.0,0,4.172456778137229,3.727202862085304,2,2,0
13,140,8.0,0,3.8283372089852703,3.1619932168517004,1,1,0
11,72,7.30031313721838,0,4.2344890401973565,3.742012525488735,2,2,0
11,21,8.0,0,3.8817425318990164,3.694270011599642,1,1,0
10,58,8.0,0,4.521205037900893,3.833447165499235,1,1,0
10,31,8.0,0,4.143032247892374,3.38,1,1,0
14,149,1.7273115817107003,0,4.254546231634214,3.7876614495608982,2,2,0
11,75,8.0,0,4.385821243618394,3.8700425610432396,1,2,0
10,26,8.0,0,4.501557997792748,3.8820424715836626,1,1,0
15,153,8.0,0,4.076952713153946,3.6112363595636383,1,1,0
11,119,6.375683657095248,0,4.084200667440712,3.762212864019996,2,2,0
10,31,8.0,0,4.662332241698469,3.867147535577989,1,1,0
14,218,6.723662196014404,0,3.7334197317608644,3.249663457624969,2,1,0
17,314,8.0,0,3.600010296079927,3.178688274768392,2,2,0
10,30,8.0,0,4.649181337201171,3.66957306395918,1,1,0
16,131,8.0,0,3.9190611670165163,3.37147967810143,3,2,0
11,19,8.0,0,3.643869752098654,3.6775047106177166,2,1,0
11,99,8.0,0,4.15301679765037,4.0,2,2,0
12,130,8.0,0,4.33932891349685,3.868239193973368,2,2,0
14,155,8.0,0,4.628665854491607,3.919790397643136,3,1,0
13,159,8.0,0,4.466114423000275,3.760382596299477,1,1,0
11,21,8.0,0,4.071487703961364,3.557108595555689,2,2,0
16,188,8.0,0,3.8152403223703577,0.07536156246933105,3,1,0
15,86,8.0,0,3.967116245487943,3.626283894606986,2,2,0
15,117,8.0,0,3.8639226099094066,3.6383676368712066,1,1,0
10,55,7.62778502021645,0,4.118165145754546,3.957195277324892,2,2,0
10,99,8.0,0,4.42199882495785,3.730202232580085,2,2,0
11,83,8.0,0,4.087336733538461,3.8689948996923094,2,2,0
12,75,-1.0,0,4.455366022876489,3.70791561972619,2,2,0
13,96,8.0,0,4.39537904298863,3.6336269089045303,1,1,0
13,104,8.0,0,4.2463354371650395,3.479534542104104,1,1,0
11,73,8.0,0,4.303535909710095,3.7643425444638483,2,2,0
12,152,6.509242322070338,0,4.210143207872064,3.6518068258447247,1,1,0
13,68,8.0,0,3.939110987058997,3.5382714080301536,2,2,0
16,116,8.0,0,3.732325932009082,3.9826682248401934,2,2,0
10,73,8.0,0,4.217061377330644,3.814691616885141,2,2,0
12,84,8.0,0,4.002101512054169,4.0,2,2,0
11,76,-1.0,0,4.469764713830636,3.6972112243465975,2,2,0
15,155,8.0,0,4.139864273673596,3.1560379276149937,3,1,0
10,139,8.0,0,4.5535154877418575,3.6873151780644875,1,1,0
10,48,8.0,0,4.378758814798196,3.8844569814742114,2,2,0
12,55,8.0,0,3.9405496853361845,3.7878370305784,2,1,0
13,119,8.0,0,3.6916534207080156,3.1579523145488566,1,1,0
13,96,8.0,0,4.491417029937532,3.62,1,1,0
12,109,8.0,0,4.193012544693451,3.4616158905265055,2,2,0
13,109,8.0,0,4.209071253568,3.52772533471523,1,1,0
10,74,8.0,0,4.372045491881247,3.972443135148441,2,2,0
16,49,8.0,0,3.6875199362060296,3.5728801169556124,1,1,0
10,118,8.0,0,3.9894469001856026,3.631045902820164,2,2,0
12,139,8.0,0,4.295630158302297,3.4537006469319724,2,2,0
11,23,8.0,0,4.044723242814813,3.926528182495529,2,2,0
15,204,7.393023094088941,0,4.024325542581346,3.5920348149878003,2,2,0
11,18,8.0,0,3.742754984726754,3.2943244341838276,2,1,0
13,59,8.0,0,3.667056864347642,2.9505908475364775,2,2,0
12,87,8.0,0,4.163286219729479,3.808279152688901,2,2,0
10,25,8.0,0,4.557767697723834,3.6822323022761654,1,1,0
10,48,8.0,0,4.323922435904381,3.9840365007508796,2,2,0
10,93,8.0,0,4.430592438715263,3.5842760053340657,1,1,0
15,103,8.0,0,3.7520249447917027,3.0,1,2,0
10,64,-1.0,0,4.270029961912321,4.0,2,2,0
11,21,8.0,0,3.682356585159956,3.6637159834595887,2,2,0
13,193,8.0,0,4.707690493066092,3.8214434418336922,1,1,0
11,130,8.0,0,4.230151931835441,3.750929366826408,2,2,0
12,29,8.0,0,4.567356865732013,3.54,1,1,0
10,49,8.0,0,4.178004176909647,3.990074820632037,2,2,0
11,111,8.0,0,4.581131973050182,3.5066634813014286,1,1,0
11,132,-1.0,0,4.680221905030448,3.393670153876014,1,1,0
12,49,8.0,0,3.8212017277105095,3.8446192787154283,2,2,0
12,103,8.0,0,4.117036016916449,4.0,2,2,0
12,28,8.0,0,4.58405814924828,3.513451982164892,1,1,0
10,26,8.0,0,4.300787567365602,3.3197771226393726,1,1,0
14,116,8.0,0,4.314634913332673,3.861534393055693,2,2,0
12,64,8.0,0,4.152520101436859,3.9087801521552885,1,1,0
16,241,8.0,0,3.72,3.0480728501240617,2,2,0
15,151,-1.0,0,4.154135242923719,3.584963137584824,2,2,0
10,73,8.0,0,4.207088284922516,3.8007897304980536,2,2,0
11,58,8.0,0,4.504949122145435,3.5629532872408443,1,1,0
11,29,8.0,0,4.637950043618824,3.600249781905879,1,1,0
14,139,8.0,0,3.7025916254309297,3.0696334982762816,2,2,0
12,60,8.0,0,4.227198187973555,4.0,2,2,0
10,118,6.938000042975397,0,4.1284099976363535,3.8496499967768454,2,2,0
10,62,-1.0,0,4.35456150022981,3.9963743334865396,2,2,0
14,186,6.627489913776275,0,4.309810734910848,3.92,1,1,0
11,20,8.0,0,3.96487227902334,3.77,2,2,0
11,48,8.0,0,4.080830803162533,3.9076761044309127,2,2,0
13,28,8.0,0,3.8432172438690317,3.1986665410736195,1,1,0
11,100,8.0,0,4.05654917927466,3.8411086015546365,2,2,0
10,90,-1.0,0,4.3991027881706914,3.310373838262212,2,2,0
13,77,8.0,0,4.040298238497124,3.726308179780362,1,1,0
13,76,8.0,0,4.02719846390189,3.633323809524135,1,1,0
10,49,-1.0,0,4.059385497538615,3.628313969655406,2,2,0
10,30,8.0,0,4.325658466002498,3.7700090448785906,2,2,0
11,77,8.0,0,4.426484994852557,3.290467156093425,2,2,0
16,206,8.0,0,3.2421473663517952,3.9234031313746778,1,1,0
11,78,-1.0,0,4.27720979059855,3.553722612061674,2,2,0
12,61,8.0,0,4.228927092480854,3.9432187225574373,2,2,0
12,111,8.0,0,4.330884178912634,4.0,2,2,0
11,51,8.0,0,4.0025880692327895,3.54,2,2,0
11,91,8.0,0,4.259282863330491,3.9839641462713975,1,1,0
14,102,8.0,0,3.689756851778855,2.9646605761965734,2,2,0
11,87,8.0,0,4.324785226750433,3.9191710146317176,2,2,0
13,57,8.0,0,3.7143910315225956,3.1720406590668198,2,2,0
10,118,7.314321268252051,0,4.107712330246137,3.8214259048810963,2,2,0
16,19,8.0,0,3.839791124585258,3.469558759638279,2,2,0
10,104,6.397591085129674,0,4.51451791669712,3.6601806686152742,1,1,0
10,102,8.0,0,4.231790056864813,3.8952928269726734,2,2,0
10,26,8.0,0,4.338676832032297,3.3238575049880934,1,1,0
11,47,8.0,0,4.4,3.601785032306724,2,2,0
10,49,8.0,0,4.547825316538506,3.5165227846977416,1,1,0
12,77,8.0,0,3.95029375403228,3.23,1,1,0
10,61,8.0,0,4.3026716306545145,4.0,2,2,0
16,187,7.797472026547329,0,3.858480314956007,0.3969548279672357,2,1,0
18,315,8.0,0,3.7371006574671655,3.696153790408273,2,2,0
12,138,8.0,0,4.0588163893518425,3.446790086892994,2,2,0
11,104,7.223967777972797,0,4.245049344387889,3.8797150055857834,1,1,0
12,102,8.0,0,3.950082808965509,3.3648812425151955,3,2,0
13,154,8.0,0,4.234286106187285,3.8138777146716136,3,1,0
11,83,8.0,0,4.35002131547433,3.9988489643861636,2,2,0
13,59,8.0,0,3.840755895902916,3.3399288643595417,2,2,0
10,34,5.416457521890065,0,4.5024793843005915,3.1724793843005923,1,1,0
16,117,8.0,0,3.8526197764320185,3.666599680617169,1,1,0
15,105,8.0,0,4.047467973069394,3.7432454589552404,1,1,0
10,31,8.0,0,4.230449097315654,3.5757961270595686,2,2,0
16,199,8.0,0,3.504357472614344,3.424537766000921,2,1,0
15,58,8.0,0,3.822251339263726,3.3578009885628144,1,1,0
12,18,8.0,0,3.813206822895469,3.078121536702103,1,1,0
15,151,-1.0,0,4.153451269050164,3.590206937282077,2,2,0
17,312,8.0,0,3.7416950278528858,3.2346164583629813,2,2,0
10,21,8.0,0,4.211958037868942,3.8555886455410078,2,2,0
11,31,8.0,0,4.594071712387196,3.92,1,1,0
14,126,8.0,0,3.5546443670514587,2.7536646148829353,3,1,0
10,65,-1.0,0,4.240030303023964,3.991120089784878,2,2,0
10,32,8.0,0,4.546480128415842,3.5808839808911137,1,1,0
13,86,8.0,0,3.674850451372347,3.1589884310937886,3,2,0
13,58,8.0,0,3.699600327797516,3.736027862788851,2,2,0
16,137,8.0,0,3.7591242010527566,1.0437899473621663,4,2,0
17,250,8.0,0,3.9012238419575658,3.3748630914193187,1,1,0
14,101,8.0,0,3.868684658960416,3.1483715447591774,3,2,0
10,36,5.626274890470658,0,4.200821827530921,3.7742711441089067,1,1,0
11,102,8.0,0,4.358728660674173,3.7726582549540013,2,2,0
13,32,8.0,0,3.7714318612716076,3.08,1,1,0
13,22,8.0,0,3.659806311207421,3.6964526659443435,2,2,0
10,83,-1.0,0,4.447860392736324,3.3880507662777,2,2,0
10,55,8.0,0,4.077731580509693,4.0,2,2,0
10,50,-1.0,0,4.618965184961568,3.942570774573405,1,1,0
13,56,8.0,0,3.6616597165751674,3.1867152735880273,2,1,0
13,140,7.7233423369895045,0,3.812046353519251,3.196196218464408,1,1,0
10,48,8.0,0,4.410556951021903,3.9432673171661636,2,2,0
10,84,8.0,0,4.181419234173417,3.501669000384412,2,2,0
10,50,7.060428781061041,0,4.320331395030234,4.0,2,2,0
10,47,8.0,0,4.38354395142265,3.736376136899805,2,2,0
12,54,8.0,0,4.61605627202252,3.563014114869641,1,1,0
11,74,8.0,0,4.292180438477592,3.774468320869947,2,2,0
10,23,8.0,0,4.503508829595769,4.0,1,1,0
10,77,8.0,0,4.372650973467676,3.787644923563086,1,1,0
12,128,6.280345083135683,0,4.4459827458432155,3.6522396845606035,2,2,0
12,125,7.260031888081046,0,4.226701434963647,3.949598724476758,2,2,0
10,48,8.0,0,4.423148616611588,3.7081045455166306,2,2,0
12,103,8.0,0,3.968012639802909,3.79947732495408,2,2,0
12,33,8.0,0,4.0820591337346475,3.9607009596092277,2,2,0
13,59,8.0,0,3.656549022813411,2.9646013029154514,2,2,0
11,118,6.720953555215936,0,4.316981175491027,3.894766625567442,1,1,0
13,48,8.0,0,3.8835789339574296,3.4311891334910007,1,1,0
14,149,1.9225218508060986,0,4.258450437016122,3.7831995005530037,2,2,0
16,131,8.0,0,3.7685252252267922,3.028770193601421,3,2,0
12,129,7.673257214652563,0,4.242476562095167,3.812424579685045,2,2,0
12,71,8.0,0,4.263671969157627,3.2843062821851428,2,2,0
10,48,-1.0,0,4.331553177485663,3.8261006238424393,2,2,0
14,117,8.0,0,4.22548298474112,3.7895656118008323,1,1,0
10,60,7.86166558291956,0,4.039683409195631,3.5925670784905672,2,2,0
13,48,8.0,0,3.788721763815482,3.782511985868585,1,1,0
10,21,8.0,0,4.297041686251578,3.8962064845280233,2,2,0
14,21,8.0,0,3.7211905367004063,3.127291084258589,2,2,0
13,57,8.0,0,3.7088017332009455,3.1142845764097697,2,2,0
15,123,8.0,0,3.8695874750376142,3.0,1,1,0
12,22,8.0,0,3.7519373204165327,3.7141771816766607,2,2,0
12,87,8.0,0,4.296091242441024,3.9731068474532263,1,1,0
11,64,6.654440262518538,0,4.28908301968889,3.9509169803111095,2,2,0
12,154,8.0,0,4.011213049062033,3.9064404957611645,2,1,0
11,76,8.0,0,4.409552763293639,3.3164734026136,2,2,0
11,83,8.0,0,4.355501216404886,3.7029343141361535,2,2,0
13,158,6.8477962063066995,0,4.522716943094601,3.7525034362747296,1,1,0
11,47,8.0,0,4.35417475509279,3.4822183005610716,2,2,0
14,116,8.0,0,4.265237216304405,3.871825579936582,2,2,0
12,93,6.0,0,3.918822045260109,3.7253965706783347,1,1,0
10,68,-1.0,0,4.287073868456737,3.5860297825468077,3,2,0
11,17,8.0,0,3.622756079453634,3.0481576945939897,2,2,0
18,311,8.0,0,4.028015178514062,3.4495088703902517,2,2,0
11,117,0.531668861714709,0,4.148752393495513,3.92,2,2,0
12,122,8.0,0,4.134506515238509,3.5076642643550993,2,2,0
10,48,7.849272133681827,0,4.420753639331591,3.6960291146527267,2,2,0
10,66,-1.0,0,4.289406418220466,3.6506844720316134,3,2,0
13,117,8.0,0,4.5239772615635,3.85,1,1,0
17,162,8.0,0,3.431072754704213,3.9741112211868903,1,1,0
10,141,6.0,0,4.470044446304619,3.7030984227964985,1,1,0
16,249,8.0,0,3.7264644693986626,3.0495609320564108,2,1,0
11,50,8.0,0,3.993572197670922,3.550951070634725,2,2,0
13,32,8.0,0,3.774441624524242,3.08,1,1,0
11,21,8.0,0,4.014156931202684,3.5578222559991435,2,2,0
14,138,8.0,0,3.7090094059615257,3.0439623761538988,2,2,0
11,31,8.0,0,4.613081900552819,3.7206422629852245,1,1,0
15,137,8.0,0,3.710022517082375,3.0399099316704996,2,2,0
11,50,8.0,0,3.8833286438990413,3.2778086990533537,3,2,0
12,72,-1.0,0,4.32444091041294,3.8031338833360433,2,2,0
14,327,3.0710257466070523,0,3.525252417898416,3.1621495708898824,2,2,0
10,31,8.0,0,4.705367766196774,3.682709573442395,1,1,0
10,67,-1.0,0,4.231412633625058,3.421895907569477,3,2,0
12,18,8.0,0,3.8132275535160165,3.0778831345658104,1,1,0
12,157,6.031167109711656,0,4.503454906960552,3.8523375332283742,1,1,0
10,76,8.0,0,4.2885290860352905,3.6921144388242695,2,2,0
12,121,8.0,0,4.10344798151087,3.7137976168333204,2,2,0
11,83,-1.0,0,4.372765105241952,3.7358275627791357,2,2,0
11,51,8.0,0,3.791104279259857,3.032681821059653,3,2,0
10,52,6.0,0,4.4556362212623855,3.974636258550808,2,2,0
10,80,-1.0,0,4.13682628139688,3.93948357412695,2,2,0
